ticker,name,breakout_date,high_52w,breakout_price,market_type,market_cap,breakout_pct,volume_surge,close_strength,base_length,volatility_contraction,volume_dry_up,ma200_slope,pct_above_52w_low,rs_vs_market,market_return,ma20_deviation,liquidity,days_since_ath,atr_ratio,max_gain_20d,max_drawdown_20d,gain_at_day_20,label,market_regime,market_ma200_dist
103590,일진전기,2023-10-12,12933,13661,KOSPI,28516,5.629,0.6342,0.8303,9,0.521,0.4597,0.103015,256.8704,31.7092,-2.6858,0.119,10240860215.0,9,0.051361,7.41,-13.56,-10.17,0,0,-0.7186
241710,코스메카코리아,2023-10-12,31500,31900,KOSDAQ,10605,1.2698,2.3943,0.9268,42,1.0,0.7098,0.119543,390.7692,33.9061,-7.8192,0.1981,8927215690.0,42,0.054187,26.18,4.08,22.73,1,0,-0.0098
950140,잉글우드랩,2023-10-12,12620,13510,KOSDAQ,2487,7.0523,2.1382,1.0,13,0.9239,0.5606,0.111155,249.0956,21.4441,-7.8192,0.1303,3339827650.0,13,0.059321,11.55,-3.11,10.29,1,0,-0.0098
25900,동화기업,2023-10-12,28197,30881,KOSDAQ,5147,9.5187,2.3366,0.8173,223,0.669,1.4213,-0.006162,120.2953,45.0132,-7.8192,0.3109,24928258817.0,469,0.056704,-2.59,-22.05,-16.86,0,0,-0.0098
9290,광동제약,2023-10-13,6970,7500,KOSPI,2958,7.604,178.6638,0.8352,40,1.0,18.3154,0.00075,38.1215,21.1475,-3.5927,0.2082,22061977230.0,683,0.033524,6.53,-11.47,-7.73,0,0,-1.6867
117580,대성에너지,2023-10-16,12500,12920,KOSPI,2200,3.36,22.4533,1.0,249,0.8767,6.2398,-0.033981,90.5605,75.8441,-4.7183,0.5915,97053704468.0,358,0.065402,-6.66,-38.85,-34.44,0,0,-2.5037
185750,종근당,2023-10-16,91165,91347,KOSPI,11650,0.1996,1.167,0.7338,1,0.6909,1.251,0.01464,43.7607,11.5406,-4.7183,0.0536,7035529651.0,684,0.029798,29.24,-8.88,16.57,1,0,-2.5037
33290,로젠,2023-10-16,6438,6719,KOSDAQ,1146,4.3647,1.1744,0.9869,15,0.7521,0.5787,0.042392,108.212,26.0333,-11.1786,0.102,4154065577.0,488,0.043374,7.23,-13.05,-7.98,0,0,-3.1193
214320,이노션,2023-10-16,22575,22800,KOSPI,7436,0.9967,2.396,0.8,166,0.5802,1.1804,0.002089,21.6,12.5197,-4.7183,0.0447,2077437150.0,681,0.023888,-1.1,-7.02,-5.7,0,0,-2.5037
5870,휴니드,2023-10-17,7300,7600,KOSPI,1155,4.1096,30.3443,0.4835,115,0.822,7.574,-0.014378,65.3972,43.7531,-3.0123,0.4172,39937715848.0,355,0.075423,21.97,-23.16,-21.18,1,0,-1.5719
413630,씨피시스템,2023-10-17,3396,3419,KOSDAQ,1656,0.6773,8.8041,0.1901,66,0.7939,1.6733,0.008695,13.6258,13.5572,-8.6477,0.0312,79070846.0,66,0.017298,9.53,4.86,9.53,0,0,-2.0103
660,SK하이닉스,2023-10-17,128000,130000,KOSPI,6086100,1.5625,1.9379,0.8904,51,0.627,1.3388,0.039183,73.3333,14.4091,-3.0123,0.0845,523437000000.0,651,0.031813,2.31,-10.54,0.0,0,0,-1.5719
175330,JB금융지주,2023-10-17,10850,11020,KOSPI,48231,1.5668,1.6322,0.675,176,0.5714,1.172,0.022555,55.4302,10.7347,-3.0123,0.0686,4705131730.0,176,0.028325,2.9,-8.62,-1.27,0,0,-1.5719
14530,극동유화,2023-10-17,4890,5260,KOSPI,1173,7.5665,25.8945,0.8526,24,0.8234,6.1292,0.010336,53.3528,16.1306,-3.0123,0.2376,80034823867.0,629,0.084058,3.23,-24.81,-20.53,0,0,-1.5719
128820,대성산업,2023-10-19,4794,5000,KOSPI,3795,4.297,60.1675,0.8704,132,0.9494,9.9973,-0.009879,42.6941,34.8057,-6.1056,0.2987,45859154542.0,337,0.069629,-8.74,-27.66,-26.32,0,0,-3.3873
264850,이랜시스,2023-10-20,5920,6430,KOSDAQ,2581,8.6149,4.7352,0.896,14,0.5835,1.9388,0.08073,187.6957,101.8991,-14.4356,0.3378,87455473582.0,14,0.133082,-6.53,-33.67,-29.86,0,0,-8.2606
100840,SNT에너지,2023-10-20,8819,10380,KOSPI,8634,17.7004,140.3703,1.0,73,0.9705,16.2408,0.004698,62.0356,34.685,-8.6988,0.3194,28953109335.0,585,0.048459,-5.6,-29.03,-24.48,0,0,-5.03
237880,클리오,2023-10-23,29000,29050,KOSDAQ,2340,0.1724,0.62,0.8718,13,0.7938,0.557,0.061399,137.1429,18.0663,-14.3163,0.0655,4734990750.0,13,0.059503,10.84,-7.92,2.24,1,0,-8.956
194370,제이에스코퍼레이션,2023-10-25,7675,8420,KOSPI,3531,9.7068,86.8858,0.5132,232,1.0,11.7084,-0.012997,48.8948,41.5426,-7.6793,0.3745,15080129408.0,392,0.046233,12.53,-7.01,5.11,1,0,-5.551
48410,현대바이오,2023-10-25,18069,18140,KOSDAQ,10190,0.3929,3.3521,0.7003,90,0.9554,1.618,0.013373,99.1874,56.3349,-12.6745,0.3181,95973905102.0,656,0.061206,1.43,-20.0,-20.0,0,0,-8.2043
23410,유진기업,2023-10-25,3855,3875,KOSDAQ,3073,0.5188,70.5869,0.0,208,0.9469,11.3022,-0.008132,20.9048,19.4238,-12.6745,0.1161,56405664600.0,615,0.055023,-4.52,-15.61,-6.58,0,0,-8.2043
10100,한국무브넥스,2023-10-27,8160,8480,KOSPI,1675,3.9216,3.7117,0.75,7,0.6959,1.5005,0.11399,260.8511,38.6477,-8.1862,0.2247,23378941978.0,7,0.084821,5.19,-22.88,-3.66,0,0,-7.9924
126560,현대퓨처넷,2023-10-27,3350,3380,KOSPI,3526,0.8955,2.2964,1.0,126,0.6618,1.0795,0.021666,39.3814,17.9264,-8.1862,0.0551,1250722858.0,641,0.028423,-2.37,-6.21,-5.03,0,0,-7.9924
3570,SNT다이내믹스,2023-10-27,12310,12700,KOSPI,16493,3.1682,12.9433,0.3043,29,0.9112,4.8318,0.023714,54.3135,23.3267,-8.1862,0.0996,33995805480.0,29,0.082396,22.44,2.83,8.66,1,0,-7.9924
85620,미래에셋생명,2023-10-27,4795,4850,KOSPI,16339,1.147,1.4321,0.9722,26,1.0,1.0323,0.05431,95.9596,12.4873,-8.1862,0.0473,1057373039.0,511,0.032769,14.43,-0.93,7.42,1,0,-7.9924
194700,노바렉스,2023-10-30,12580,13390,KOSDAQ,2579,6.4388,8.1815,0.984,40,0.9397,1.1776,0.008719,72.108,32.9606,-9.7775,0.2233,9616135478.0,562,0.046303,-0.37,-18.89,-18.89,0,0,-9.9557
4090,한국석유,2023-10-30,16540,16870,KOSPI,1837,1.9952,2.8483,1.0,10,0.4622,1.3831,0.023161,83.3696,72.3281,-7.421,0.2709,40098551594.0,624,0.150902,-1.3,-35.45,-34.32,0,0,-7.6932
105630,한세실업,2023-10-31,22050,22850,KOSPI,5740,3.6281,8.8909,0.6042,28,0.6346,1.8373,0.024993,58.1315,23.1481,-7.5104,0.1306,7626219000.0,388,0.049609,5.03,-4.38,-4.38,0,0,-8.9964
1530,DI동일,2023-11-02,26381,26471,KOSPI,3812,0.3412,1.1742,0.8628,25,0.9837,0.9277,0.056308,110.2709,14.7234,-2.6009,0.078,6545748229.0,542,0.052003,10.3,1.18,5.91,1,0,-6.3954
204270,제이앤티씨,2023-11-02,12460,12620,KOSDAQ,13132,1.2841,4.038,0.9868,33,0.8302,1.0715,0.056005,170.2355,30.7333,-4.2804,0.2044,6887249012.0,33,0.066561,19.49,-2.46,13.79,1,0,-8.1834
89030,테크윙,2023-11-02,8820,9080,KOSDAQ,16841,2.9478,2.8654,0.6452,81,0.3383,2.248,0.028032,65.0909,43.1183,-4.2804,0.1494,6541323110.0,625,0.054987,9.03,-2.53,5.29,0,0,-8.1834
1200,유진투자증권,2023-11-02,4415,4500,KOSPI,3870,1.9253,1.7308,0.8852,62,0.5708,2.2798,0.048671,98.6755,23.5687,-2.6009,0.1096,4942745945.0,602,0.08254,3.44,-12.22,-10.67,0,0,-6.3954
93320,케이아이엔엑스,2023-11-02,89000,89100,KOSDAQ,6373,0.1124,0.7817,0.7826,18,0.3913,0.7911,0.047415,76.7857,18.219,-4.2804,0.0609,2705706700.0,670,0.050265,1.91,-10.21,-6.62,0,0,-8.1834
161390,한국타이어앤테크놀로지,2023-11-03,41900,42000,KOSPI,76679,0.2387,1.8941,0.6842,62,0.8947,1.6829,0.014894,36.3636,13.1691,-1.467,0.1088,22974073620.0,584,0.039031,10.0,2.38,6.9,1,0,-5.3911
25540,한국단자,2023-11-03,66200,71700,KOSPI,7252,8.3082,9.3726,0.8873,117,0.4683,2.2149,0.014021,43.8315,45.2985,-1.467,0.1763,5900473620.0,581,0.03935,6.56,-3.07,3.91,0,0,-5.3911
110990,디아이티,2023-11-03,19380,20200,KOSDAQ,3960,4.2312,4.0705,0.7077,12,0.7174,1.6757,0.131138,278.2772,67.942,-2.3682,0.1971,21620515748.0,12,0.09162,19.06,-5.5,6.19,1,0,-7.1367
16360,삼성증권,2023-11-06,38950,39000,KOSPI,75012,0.1284,2.3124,1.0,31,1.0,0.9258,0.009104,28.2895,2.5245,3.8875,0.0561,7323468320.0,534,0.022894,0.51,-3.21,-0.26,0,0,-0.0654
403870,HPSP,2023-11-06,37950,38400,KOSDAQ,35784,1.1858,2.274,0.9153,63,0.8988,1.8934,0.082949,192.5714,17.9301,2.8246,0.1266,91516746720.0,63,0.062872,23.31,-6.9,20.7,1,0,-0.3975
84370,유진테크,2023-11-06,43900,44700,KOSDAQ,22687,1.8223,0.9748,0.8046,31,1.0,0.7433,0.05642,116.9903,10.0542,2.8246,0.0866,12479327870.0,482,0.053372,3.58,-6.04,-4.47,0,0,-0.3975
22100,포스코DX,2023-11-06,61800,63500,KOSPI,57393,2.7508,2.1791,0.9593,35,0.7673,0.6315,0.236461,994.8276,22.355,3.8875,0.2319,304621000000.0,35,0.07036,-5.83,-17.32,-17.32,0,0,-0.0654
67310,하나마이크론,2023-11-06,26499,26713,KOSDAQ,23999,0.8076,2.439,0.6496,37,0.9758,1.3036,0.098332,245.3523,20.6923,2.8246,0.1741,156425000000.0,37,0.068779,6.24,-11.36,-11.36,0,0,-0.3975
39440,에스티아이,2023-11-07,33050,35250,KOSDAQ,5334,6.6566,2.3693,0.9583,35,0.7677,1.0225,0.098051,229.4393,23.1042,3.6943,0.1978,26981191360.0,35,0.066971,4.68,-16.03,-16.03,0,0,-2.2526
2100,경농,2023-11-07,11800,12500,KOSPI,1751,5.9322,41.758,1.0,75,0.9324,5.8546,-0.006871,36.0174,30.5528,1.7223,0.3014,14231662988.0,558,0.040686,8.72,-19.12,-19.12,0,0,-2.4135
42700,한미반도체,2023-11-07,59800,62600,KOSPI,179282,4.6823,2.9231,0.5568,43,0.9739,0.8825,0.155357,453.9823,24.1068,1.7223,0.0949,141462000000.0,43,0.062643,5.91,-7.67,-7.67,0,0,-2.4135
131970,두산테스나,2023-11-07,54400,55900,KOSDAQ,12080,2.7574,1.9655,0.6304,38,0.9333,1.1739,0.053205,120.0787,18.225,3.6943,0.1165,22197132180.0,702,0.056287,13.42,-4.29,2.15,1,0,-2.2526
36930,주성엔지니어링,2023-11-07,31700,32250,KOSDAQ,19380,1.735,3.2999,0.4133,33,0.9648,1.2331,0.092413,209.7983,15.7501,3.6943,0.1545,85514633210.0,33,0.063234,14.26,-2.33,-1.24,1,0,-2.2526
179900,유티아이,2023-11-07,31650,33700,KOSDAQ,4671,6.4771,1.7533,0.9467,18,0.8599,0.8457,0.022608,92.3516,19.2984,3.6943,0.1417,5189836170.0,18,0.063904,-2.08,-20.77,-20.77,0,0,-2.2526
3230,삼양식품,2023-11-08,203500,204500,KOSPI,82938,0.4914,0.6706,0.5,22,0.7308,0.7327,0.053015,99.5122,6.901,-1.1616,0.0682,10219125020.0,22,0.0365,6.85,-5.53,4.65,0,0,-3.3123
267260,HD현대일렉트릭,2023-11-08,80600,82300,KOSPI,301715,2.1092,2.1509,0.3684,70,0.6029,1.3189,0.064942,127.3481,16.7515,-1.1616,0.1001,33217855140.0,70,0.057021,6.93,-1.7,-1.7,0,0,-3.3123
195940,HK이노엔,2023-11-08,43500,45000,KOSDAQ,15383,3.4483,1.883,0.8966,10,0.7967,0.9339,0.01216,59.292,6.7536,-0.7465,0.062,14423445580.0,550,0.03881,-1.67,-12.0,-12.0,0,0,-3.8921
90350,노루페인트,2023-11-08,9340,9380,KOSPI,1620,0.4283,1.06,0.6538,32,0.4158,0.6589,0.012707,27.619,9.8522,-1.1616,0.0455,1110221036.0,618,0.032135,7.25,-0.43,5.54,0,0,-3.3123
35150,백산,2023-11-09,9540,9750,KOSPI,2632,2.2013,9.9982,0.9,247,0.7426,2.2144,0.00219,33.015,20.7399,-2.1268,0.1325,3691923770.0,373,0.046813,5.64,-6.97,3.59,0,0,-3.0996
294870,HDC현대산업개발,2023-11-09,12960,13420,KOSPI,13247,3.5494,4.3578,1.0,113,0.4562,2.1316,0.00954,40.8185,30.9176,-2.1268,0.1847,6109062564.0,578,0.031243,18.48,-5.37,18.48,1,0,-3.0996
41920,메디아나,2023-11-10,6360,6610,KOSDAQ,3943,3.9308,15.7825,0.3483,67,0.6121,2.6556,0.005655,48.8739,25.799,-4.0679,0.144,14831779220.0,469,0.080182,54.92,-8.77,10.44,1,0,-6.5564
3650,미창석유,2023-11-10,76300,77100,KOSPI,2093,1.0485,2.4587,1.0,249,0.5595,1.0913,-0.000842,18.6154,8.5318,-1.8928,0.0628,151228340.0,353,0.021123,1.56,-4.8,-4.41,0,0,-3.8009
402340,SK스퀘어,2023-11-13,48350,48450,KOSPI,663077,0.2068,0.5512,0.6154,103,0.3071,0.7693,0.024346,51.4062,10.4548,-1.3332,0.0829,14332517220.0,482,0.031107,5.26,-2.79,3.1,0,0,-4.0432
3690,코리안리,2023-11-13,6510,6583,KOSPI,22443,1.1214,1.5447,0.6324,16,0.7454,1.0546,0.021683,45.0319,4.4019,-1.3332,0.0324,3236943402.0,433,0.030034,4.42,-5.61,-2.16,0,0,-4.0432
4370,농심,2023-11-13,486000,488000,KOSPI,24574,0.4115,0.6222,0.8333,25,0.4127,0.7791,0.027221,62.396,6.8467,-1.3332,0.0712,6544072800.0,25,0.031323,-0.61,-18.03,-16.09,0,0,-4.0432
112040,위메이드,2023-11-14,59500,59800,KOSDAQ,10151,0.5042,1.0326,0.9375,178,0.5973,2.4878,0.02043,99.0017,74.0496,-3.1924,0.3838,193595000000.0,489,0.066412,19.57,-15.05,19.57,1,0,-6.0588
15360,INVENI,2023-11-15,34900,35400,KOSPI,4389,1.4327,1.1233,0.7857,156,0.5938,1.0587,0.006923,16.2562,5.6491,0.9774,0.0553,174301240.0,599,0.01251,0.28,-1.98,0.0,0,0,-0.7621
240,한국앤컴퍼니,2023-11-15,14350,14450,KOSPI,24588,0.6969,0.7582,0.7188,236,0.2558,1.8801,-0.006305,38.8088,26.2233,0.9774,0.1267,2400602204.0,674,0.034503,56.06,-11.14,49.48,1,0,-0.7621
141080,리가켐바이오,2023-11-15,45100,45750,KOSDAQ,70292,1.4412,1.6772,0.8286,143,0.4194,1.3837,-0.002684,39.4817,36.9179,0.0581,0.177,11494859180.0,708,0.044653,8.42,-4.92,4.92,0,0,-4.3161
59210,메타바이오메드,2023-11-15,5060,5080,KOSDAQ,1336,0.3953,27.1379,0.8812,91,0.8113,3.2384,0.043427,136.8298,37.9854,0.0581,0.3302,14368873434.0,91,0.051111,-0.98,-19.29,-19.29,0,0,-4.3161
660,SK하이닉스,2023-11-15,133000,134100,KOSPI,6086100,0.8271,1.0177,0.9524,7,0.419,0.9979,0.043145,78.8,2.1764,0.9774,0.0637,360408000000.0,672,0.030894,-0.15,-6.34,-2.16,0,0,-0.7621
98120,마이크로컨텍솔,2023-11-15,10770,11030,KOSDAQ,1633,2.4141,6.4632,1.0,45,0.9406,1.0926,0.04018,115.4297,20.6202,0.0581,0.2846,2940537204.0,451,0.053361,27.56,8.79,21.49,1,0,-4.3161
18290,브이티,2023-11-16,20300,21400,KOSDAQ,6960,5.4187,1.3964,0.6667,31,0.7014,1.1862,0.153571,319.6078,17.7252,3.4526,0.1499,29918040432.0,31,0.065287,-1.87,-26.26,-26.26,0,0,-4.1538
281820,케이씨텍,2023-11-16,23800,24350,KOSPI,9238,2.3109,4.2174,1.0,73,0.7118,1.4562,0.024514,64.527,8.4455,2.9961,0.1673,2605927910.0,637,0.040569,11.29,-2.05,10.27,1,0,-0.7137
78000,텔코웨어,2023-11-16,10190,10240,KOSPI,1418,0.4907,0.8946,0.4167,25,0.6622,0.5956,0.014203,21.1834,0.022,2.9961,0.0193,69644018.0,584,0.018136,-0.68,-3.42,-2.44,0,0,-0.7137
298040,효성중공업,2023-11-16,203000,204000,KOSPI,213159,0.4926,1.5136,0.8693,57,0.4211,1.0932,0.098603,215.3014,15.0594,2.9961,0.1219,17391045040.0,57,0.051751,5.15,-20.0,-20.0,0,0,-0.7137
180640,한진칼,2023-11-17,52500,52900,KOSPI,73505,0.7619,0.9473,0.973,41,0.559,0.6083,0.01749,48.5955,17.6155,3.9937,0.1516,3335537320.0,602,0.042871,13.42,-2.65,13.42,1,0,-1.4453
12630,HDC,2023-11-17,6900,6920,KOSPI,11578,0.2899,5.531,0.6957,145,0.5922,1.75,0.010137,33.0769,9.2633,3.9937,0.0832,482563420.0,623,0.022915,1.59,-1.73,1.59,0,0,-1.4453
5180,빙그레,2023-11-17,58100,59300,KOSPI,7071,2.0654,1.7645,0.7419,59,0.5752,1.5833,0.033355,52.8351,14.3696,3.9937,0.0779,7603754580.0,600,0.035775,-0.67,-11.8,-11.47,0,0,-1.4453
73240,금호타이어,2023-11-17,5230,5390,KOSPI,16632,3.0593,2.0804,0.7917,126,0.5693,1.2373,0.040635,98.893,25.5736,3.9937,0.1778,3290352365.0,589,0.026504,7.05,-4.82,-2.78,0,0,-1.4453
123890,한국자산신탁,2023-11-17,3375,3390,KOSPI,3169,0.4444,3.0986,0.875,233,0.8511,1.0811,0.006371,22.8261,0.1538,3.9937,0.04,519588549.0,618,0.015592,1.62,-4.42,-4.13,0,0,-1.4453
36530,SNT홀딩스,2023-11-20,17140,17210,KOSPI,8494,0.4084,0.2078,0.9545,124,0.2917,0.3628,0.002978,17.4744,7.3821,5.6928,0.0572,156699092.0,591,0.01436,5.98,-0.93,0.46,0,0,-0.5948
58470,리노공업,2023-11-20,35401,35801,KOSDAQ,71868,1.1299,2.5858,0.8585,238,0.8476,2.2016,-0.006621,61.3748,9.7886,6.4673,0.1879,52498452274.0,536,0.046341,19.97,-1.85,14.65,1,0,-3.9959
293580,나우IB,2023-11-20,1486,1496,KOSDAQ,1744,0.6729,4.6641,0.7877,146,0.9587,0.9414,-0.005891,87.4687,13.117,6.4673,0.2112,5745613366.0,644,0.046553,-2.67,-15.51,-11.43,0,0,-3.9959
3960,사조대림,2023-11-21,30300,31400,KOSPI,3235,3.6304,7.3162,0.8511,108,0.5684,2.9819,0.002742,31.3808,10.1167,5.3245,0.0912,1013035800.0,389,0.034008,9.08,0.32,6.05,0,1,0.1601
29780,삼성카드,2023-11-21,33000,33050,KOSPI,63722,0.1515,0.6554,0.5,222,0.1818,1.2606,0.00641,15.9649,2.3302,5.3245,0.0298,2426747760.0,578,0.010158,0.0,-2.87,-2.87,0,1,0.1601
17670,SK텔레콤,2023-11-21,52000,52100,KOSPI,149064,0.1923,1.1893,0.8667,34,0.3951,1.0073,0.006671,19.6326,-0.6009,5.3245,0.0396,35844481520.0,470,0.016863,0.38,-4.22,-4.22,0,1,0.1601
94360,칩스앤미디어,2023-11-21,22200,26150,KOSDAQ,3756,17.7928,4.3376,0.8624,87,0.673,0.8669,0.085814,285.9779,39.1914,4.0963,0.3461,42950594450.0,87,0.064135,28.11,0.57,19.12,1,0,-3.5765
33290,로젠,2023-11-22,7205,7324,KOSDAQ,1146,1.6516,0.9608,0.7302,24,0.4833,0.8713,0.055482,126.96,11.656,5.6782,0.1513,6246511932.0,515,0.043341,37.79,-25.59,-25.59,1,0,-3.9017
214390,경보제약,2023-11-22,7595,8035,KOSPI,1389,5.7933,4.2806,1.0,218,0.5767,3.3309,-0.006979,82.1995,60.6238,6.2852,0.3704,26536329974.0,711,0.088888,-13.88,-26.02,-21.92,0,1,0.1939
3545,대신증권우,2023-11-22,13750,13780,KOSPI,5772,0.2182,0.795,1.0,240,0.4918,1.2154,0.012797,26.422,-2.8317,6.2852,0.023,517860268.0,538,0.005806,0.36,-0.87,-0.73,0,1,0.1939
17940,E1,2023-11-23,62900,63100,KOSPI,5913,0.318,3.0762,0.8214,42,0.7945,0.7707,0.025324,42.7602,-0.784,9.3898,0.077,1273726360.0,537,0.019583,5.55,-4.12,3.8,0,1,0.3109
120,CJ대한통운,2023-11-23,94800,96300,KOSPI,22630,1.5823,2.7508,0.8125,223,0.7342,2.1896,-0.011549,37.9656,18.8392,9.3898,0.1844,22434984320.0,692,0.036716,30.11,-0.52,28.56,1,1,0.3109
42000,카페24,2023-11-23,16470,17850,KOSDAQ,8743,8.3789,4.31,0.7512,90,0.5606,1.8466,0.026609,116.3636,44.8486,9.6968,0.3153,9172522098.0,564,0.055542,83.47,-8.63,83.47,1,0,-3.777
41190,우리기술투자,2023-11-23,5730,5800,KOSDAQ,6569,1.2216,1.508,0.7333,203,0.41,1.758,0.009534,90.7895,22.1213,9.6968,0.1731,22100205458.0,647,0.081897,28.1,-4.48,5.34,1,0,-3.777
320,노루홀딩스,2023-11-23,12390,12500,KOSPI,2711,0.8878,0.4467,0.7826,44,0.4286,0.358,0.013237,31.1647,5.079,9.3898,0.0805,353099230.0,629,0.023943,-1.84,-6.8,-5.6,0,1,0.3109
280360,롯데웰푸드,2023-11-23,130000,133200,KOSPI,11119,2.4615,3.2501,0.9545,247,0.4491,1.6919,0.005191,43.2258,9.1155,9.3898,0.0835,2828508660.0,626,0.030566,-0.75,-7.58,-5.48,0,1,0.3109
18260,삼성에스디에스,2023-11-24,151500,155200,KOSPI,129298,2.4422,2.8831,0.9136,51,0.5101,0.9545,0.014953,34.7222,5.701,8.4167,0.0829,18762805560.0,711,0.026464,10.82,2.32,10.63,1,0,-0.4257
80220,제주반도체,2023-11-24,6080,6190,KOSDAQ,13570,1.8092,7.7662,0.5823,161,0.607,2.9969,0.019131,74.6121,43.5772,8.8859,0.266,56246875140.0,646,0.057985,105.01,9.85,105.01,1,0,-3.9211
2310,아세아제지,2023-11-24,8020,8050,KOSPI,3065,0.3741,0.9976,0.8125,90,0.4808,0.7599,-0.000129,20.509,-4.8131,8.4167,0.0274,536201900.0,619,0.01402,4.6,-0.37,2.86,0,0,-0.4257
84010,대한제강,2023-11-27,9542,9575,KOSPI,3619,0.3458,2.2231,1.0,134,0.5965,0.6049,0.014212,38.748,-0.2092,8.0115,0.0752,622943987.0,429,0.01912,-2.78,-10.16,-7.59,0,0,-0.4674
54450,텔레칩스,2023-11-27,28200,29800,KOSDAQ,2247,5.6738,2.3,0.825,50,0.393,0.9812,0.065677,169.6833,29.6799,7.0174,0.2152,42073330320.0,50,0.04722,5.87,-6.88,4.7,0,0,-4.5056
1630,종근당홀딩스,2023-11-27,56800,56900,KOSPI,2435,0.1761,0.7294,1.0,228,0.1778,0.4379,0.000899,23.027,4.2173,8.0115,0.0411,297336560.0,714,0.026613,5.45,-0.53,4.57,0,0,-0.4674
199800,툴젠,2023-11-27,66100,75500,KOSDAQ,5349,14.2209,2.1885,0.9189,233,0.4099,2.4098,-0.007577,182.7715,115.3685,7.0174,0.4769,15438956380.0,548,0.099858,6.49,-22.12,-14.3,0,0,-4.5056
200710,에이디테크놀로지,2023-11-27,28900,29500,KOSDAQ,4812,2.0761,5.6343,0.825,86,0.6774,1.6513,0.051384,144.8133,19.3209,7.0174,0.1865,27391648450.0,700,0.04431,9.66,-15.25,9.66,0,0,-4.5056
84690,대상홀딩스,2023-11-28,9910,11290,KOSPI,3476,13.9253,81.7444,0.6475,113,0.9591,11.9327,-0.008683,79.7771,60.8794,10.7011,0.5899,67780279532.0,628,0.039858,32.42,-13.99,-0.09,1,1,0.5567
399720,가온칩스,2023-11-28,51100,54000,KOSDAQ,7668,5.6751,4.4565,0.7798,82,0.5856,1.7981,0.067896,300.0,58.897,10.9143,0.3388,40169219560.0,82,0.046958,8.33,-17.5,7.41,0,0,-3.8073
222800,심텍,2023-11-28,39800,39950,KOSDAQ,22331,0.3769,2.879,0.7714,29,0.8514,1.2692,0.015901,56.0547,10.5143,10.9143,0.128,41460560570.0,414,0.037636,-2.88,-10.76,-3.63,0,0,-3.8073
810,삼성화재,2023-11-28,269000,271000,KOSPI,220854,0.7435,1.1429,0.8571,45,0.6316,0.8835,0.021593,39.6907,-5.8655,10.7011,0.0697,19265065800.0,45,0.025435,-1.85,-7.01,-5.17,0,1,0.5567
139130,iM금융지주,2023-11-28,8430,8440,KOSPI,24720,0.1186,1.1992,0.9048,29,0.3182,0.8227,0.007444,25.5952,-3.322,10.7011,0.0284,3070130698.0,517,0.015318,0.71,-3.08,-0.47,0,1,0.5567
405100,큐알티,2023-11-29,15400,15430,KOSDAQ,2124,0.1948,17.7723,0.4138,233,0.7765,3.0815,0.014262,40.9132,4.6716,11.2563,0.1275,5434581824.0,233,0.053791,8.75,-4.86,-2.98,0,0,-3.1287
69510,에스텍,2023-11-29,9080,9100,KOSDAQ,1612,0.2203,2.4511,0.9048,59,0.37,1.3145,0.005755,24.6575,-3.4364,11.2563,0.0497,87721522.0,614,0.022998,5.93,-5.16,-1.98,0,0,-3.1287
94480,갤럭시아머니트리,2023-11-29,8110,8250,KOSDAQ,4429,1.7263,14.1332,0.8833,205,0.7059,2.9463,0.00965,101.4652,36.8586,11.2563,0.2369,78504114458.0,496,0.081472,65.94,-5.58,38.79,1,0,-3.1287
2320,한진,2023-11-30,23250,25050,KOSPI,3030,7.7419,26.627,0.8529,199,0.7065,5.6435,-0.005226,32.7504,22.6079,8.2015,0.2089,4663820910.0,716,0.035301,3.79,-7.39,0.4,0,1,1.0721
214150,클래시스,2023-11-30,40500,41700,KOSDAQ,47492,2.963,2.5025,0.6197,53,0.5185,0.7793,0.072568,146.0177,11.8708,7.6135,0.0991,12671479090.0,53,0.040939,-0.24,-11.27,-9.71,0,0,-2.0702
357780,솔브레인,2023-12-01,280500,289000,KOSDAQ,32359,3.0303,2.9785,0.625,84,0.5983,1.1416,0.013804,39.6135,15.1421,5.7784,0.0864,12399804700.0,582,0.036332,6.92,-0.87,4.15,0,0,-2.6174
3570,SNT다이내믹스,2023-12-01,15550,15860,KOSPI,16493,1.9936,2.9238,0.5817,10,0.7464,0.7294,0.040873,91.7775,5.1384,5.7707,0.1241,11286791310.0,10,0.061205,2.84,-9.52,-7.0,0,0,-0.1397
79550,LIG넥스원,2023-12-01,98800,100100,KOSPI,99880,1.3158,1.439,0.5417,15,0.9248,0.7086,0.017863,47.8582,4.5931,5.7707,0.0614,17007071520.0,305,0.030898,38.36,-2.8,30.37,1,0,-0.1397
196170,알테오젠,2023-12-01,81000,82600,KOSDAQ,210010,1.9753,0.5066,0.8235,44,0.3955,0.5156,0.073728,158.125,14.2797,5.7784,0.1576,97861147540.0,720,0.059149,19.25,-17.92,9.56,1,0,-2.6174
229640,LS에코에너지,2023-12-01,17180,17560,KOSPI,11928,2.2119,3.2104,0.4792,72,0.6616,1.5168,0.062898,165.6581,43.8034,5.7707,0.4254,161229000000.0,72,0.071469,27.56,-8.88,17.88,1,0,-0.1397
83500,에프엔에스테크,2023-12-01,10300,10850,KOSDAQ,1403,5.3398,18.6112,0.8079,167,0.6997,2.951,0.014689,61.699,22.3208,5.7784,0.2001,2943126414.0,552,0.04503,16.59,1.11,16.59,1,0,-2.6174
