ticker,name,event_date,high_52w,event_price,market_type,market_cap,gap_pct,resistance_tests,days_since_high,momentum_5d,volume_ratio,volume_trend,volatility_contraction,atr_pct,ma_alignment,trend_strength,rs_vs_market,market_return,pct_from_52w_low,broke_through_10d,max_gain_20d,days_to_breakout
005830,DB손해보험,2022-03-23,68500,67200,KOSPI,119202.0,-1.8978,0,117,13.5135,1.1483,1.0082,1.0463,3.1888,3,2.0013,12.3189,-0.3189,52.381,1,8.48,3
179290,엠아이텍,2022-03-23,7730,7390,KOSDAQ,2402.0,-4.3984,0,27,14.93,2.048,1.2285,0.774,4.8231,4,8.8446,-0.7122,5.2383,80.2439,1,65.09,1
214370,케어젠,2022-03-24,16060,15400,KOSDAQ,63437.0,-4.1096,0,126,40.7678,6.1868,2.7717,2.3291,6.8734,1,-3.2794,23.6215,7.3309,52.7778,1,65.58,3
007660,이수페타시스,2022-03-24,7478,7235,KOSPI,81264.0,-3.2495,7,21,9.0923,1.0056,1.0573,0.9866,4.7033,4,9.9174,-0.7065,0.8449,162.8042,1,17.19,6
005300,롯데칠성,2022-03-24,175500,169000,KOSPI,12842.0,-3.7037,3,212,5.296,1.6318,0.7805,0.7876,3.8039,4,6.4684,1.8907,0.8449,40.8333,1,15.09,5
003230,삼양식품,2022-03-24,99800,95000,KOSPI,86479.0,-4.8096,10,167,6.1453,2.5904,1.0528,1.0289,3.5188,2,-0.437,6.6212,0.8449,22.8978,1,16.32,7
194370,제이에스코퍼레이션,2022-03-24,14350,13950,KOSPI,3859.0,-2.7875,0,98,12.5,1.6852,0.781,1.0181,4.8382,4,6.6204,19.4137,0.8449,83.5526,1,4.66,3
336570,원텍,2022-03-24,3650,3525,KOSDAQ,7467.0,-3.4247,60,110,0.0,1.0,1.0,1.0,100.0,2,0.0,-7.3309,7.3309,0.0,1,51.77,6
058610,에스피지,2022-03-28,14600,14050,KOSDAQ,29540.0,-3.7671,0,51,4.461,2.6445,1.3927,0.8756,4.423,3,5.1418,13.4055,9.3019,58.9367,1,17.08,5
055550,신한지주,2022-03-28,43250,41100,KOSPI,475300.0,-4.9711,5,201,7.5916,1.2085,1.056,0.7262,2.0334,2,1.0935,0.2174,3.0489,18.958,0,4.5,-1
000050,경방,2022-03-28,15700,15250,KOSPI,2942.0,-2.8662,1,206,3.3898,3.8515,1.8591,0.8601,2.0141,4,2.5022,2.8538,3.0489,20.5534,1,10.16,1
035600,KG이니시스,2022-03-28,23500,22950,KOSDAQ,3105.0,-2.3404,0,166,28.5714,12.0503,3.3659,1.4301,3.6726,2,0.1757,24.5173,9.3019,43.4375,1,9.59,1
190510,나무가,2022-03-28,14150,13450,KOSDAQ,3371.0,-4.947,2,54,16.9565,39.7763,2.8956,1.4349,5.0451,3,0.402,17.5849,9.3019,76.0471,0,2.6,-1
009970,영원무역홀딩스,2022-03-28,54900,52400,KOSPI,30711.0,-4.5537,0,215,12.931,4.1689,2.0545,1.1898,2.7808,2,-1.0324,8.4404,3.0489,31.164,1,10.69,5
091120,이엠텍,2022-03-28,42624,41648,KOSDAQ,1290.0,-2.2898,2,22,14.0385,2.0692,1.3632,0.6489,4.028,4,13.6191,0.9042,9.3019,151.6343,1,2.46,1
079810,디이엔티,2022-03-28,7792,7424,KOSDAQ,1188.0,-4.7228,0,233,5.2154,0.705,0.8669,0.6354,5.0252,3,20.1388,41.7151,9.3019,189.8868,1,16.22,7
028050,삼성E&A,2022-03-28,28550,27750,KOSPI,64582.0,-2.8021,1,124,5.5133,1.3575,0.7,1.0042,4.26,4,4.9438,21.9511,3.0489,111.8321,0,0.18,-1
316140,우리금융지주,2022-03-29,16100,15450,KOSPI,261331.0,-4.0373,3,31,3.6913,0.9627,0.712,0.5298,2.4965,4,3.2595,6.4003,2.4025,56.3765,0,5.83,-1
214430,아이쓰리시스템,2022-03-29,22250,21150,KOSDAQ,8359.0,-4.9438,0,227,6.5491,1.0931,1.6928,0.7064,2.82,3,3.0295,2.7277,7.4286,31.7757,0,0.71,-1
010130,고려아연,2022-03-29,624000,593000,KOSPI,355049.0,-4.9679,0,110,3.1304,0.5082,0.5209,0.5346,2.8306,4,4.0636,9.9081,2.4025,48.0649,1,11.47,6
253590,네오셈,2022-03-30,3950,3775,KOSDAQ,7313.0,-4.4304,0,233,12.1842,24.0052,2.8612,0.7522,4.9763,3,0.9168,14.4107,6.5829,45.7529,1,24.37,2
041510,에스엠,2022-03-31,85000,81600,KOSDAQ,26192.0,-4.0,0,105,5.6995,3.1289,1.2716,0.8377,4.902,3,2.0923,3.0296,5.481,185.3147,1,10.29,1
225190,LK삼양,2022-03-31,2279,2198,KOSDAQ,1892.0,-3.5542,0,131,4.7165,3.5195,1.4263,1.2082,1.9888,3,1.8353,2.9551,5.481,26.3218,1,16.42,6
053690,한미글로벌,2022-03-31,14800,14150,KOSPI,2208.0,-4.3919,0,230,3.663,1.5727,0.8691,0.4463,4.0888,4,3.2912,11.1978,2.0022,41.7836,0,1.77,-1
054210,이랜텍,2022-04-01,18450,18250,KOSDAQ,2721.0,-1.084,2,33,9.6096,1.6777,0.9893,0.5972,4.4814,4,10.1215,9.9066,3.0965,177.3556,1,36.16,2
004430,송원산업,2022-04-01,24000,22900,KOSPI,2258.0,-4.5833,1,229,6.0185,2.1675,1.2778,0.7371,2.932,3,-0.2117,10.3593,-0.2632,39.2097,1,20.74,2
111770,영원무역,2022-04-04,50900,49900,KOSPI,43071.0,-1.9646,3,48,3.3126,1.341,0.8368,0.9346,3.4641,3,1.1688,17.4542,1.6389,31.4888,1,6.21,1
272290,이녹스첨단소재,2022-04-04,57400,54700,KOSDAQ,7832.0,-4.7038,5,46,4.1905,0.6199,1.0479,0.7746,4.0481,3,2.0843,22.6581,5.1456,114.5098,0,4.2,-1
105630,한세실업,2022-04-04,28400,27900,KOSPI,5192.0,-1.7606,0,217,3.9106,0.9506,0.9055,0.9198,4.1091,4,4.216,20.7295,1.6389,47.619,1,5.73,1
039130,하나투어,2022-04-05,92115,87818,KOSPI,7745.0,-4.6648,0,206,8.4441,0.7848,0.9833,0.4539,2.8999,3,4.21,7.6073,4.0693,46.4195,0,1.33,-1
119610,인터로조,2022-04-05,23775,23132,KOSDAQ,2106.0,-2.7045,3,112,7.0232,3.4777,1.3784,1.0489,3.6384,4,3.188,4.4308,8.0461,46.8232,1,10.0,4
007340,DN오토모티브,2022-04-05,17465,16704,KOSPI,17114.0,-4.3573,1,49,17.4684,2.4621,1.6356,1.1761,3.881,3,4.5935,12.0839,4.0693,180.4096,0,1.92,-1
002030,아세아,2022-04-05,167500,161500,KOSPI,5990.0,-3.5821,0,140,3.8585,0.8492,0.8725,0.5723,2.4104,4,6.0885,5.7946,4.0693,49.537,0,1.55,-1
214450,파마리서치,2022-04-05,101700,97000,KOSDAQ,34961.0,-4.6214,0,152,6.946,3.0142,1.3658,0.7675,2.6878,3,4.7728,5.1394,8.0461,49.2308,0,2.99,-1
290650,엘앤씨바이오,2022-04-06,40650,39700,KOSDAQ,22408.0,-2.337,0,155,7.2973,5.2775,2.0119,1.622,3.3285,2,-1.9253,13.0184,8.3883,39.0543,1,6.55,1
000370,한화손해보험,2022-04-06,5520,5310,KOSPI,8510.0,-3.8043,0,221,11.9073,1.8555,1.2864,1.1345,4.8023,3,9.2302,23.6569,4.2949,57.1006,0,2.45,-1
010660,화천기계,2022-04-07,3070,2920,KOSPI,1186.0,-4.886,0,159,20.911,2.1378,2.973,1.0118,3.3513,2,0.2893,26.1013,0.5798,31.236,1,29.45,4
017670,SK텔레콤,2022-04-08,63100,60500,KOSPI,158300.0,-4.1204,0,70,5.7692,2.591,1.0907,1.4778,2.1015,4,-0.6688,4.4849,1.4696,0.0,0,4.3,-1
066970,엘앤에프,2022-04-08,255000,244000,KOSPI,47483.0,-4.3137,0,94,7.3471,1.279,0.9507,0.6416,3.7968,3,-0.2857,29.0117,1.4696,211.6697,0,3.07,-1
065510,휴비츠,2022-04-08,10800,10550,KOSDAQ,1034.0,-2.3148,0,168,16.0616,4.1135,2.7766,1.2461,3.1754,2,-0.2078,26.0689,4.8244,35.7786,1,9.0,2
038540,상상인,2022-04-08,10700,10200,KOSDAQ,1066.0,-4.6729,0,34,6.3608,3.5117,1.3872,0.6513,3.0112,4,5.2602,3.4558,4.8244,58.3851,1,24.51,1
055550,신한지주,2022-04-11,43250,41150,KOSPI,475300.0,-4.8555,11,211,-0.8434,0.7619,0.9084,0.9531,2.2218,3,2.0138,7.5026,1.7935,19.1027,0,4.37,-1
115180,큐리언트,2022-04-11,13662,12980,KOSDAQ,13928.0,-4.9919,60,250,0.0,1.0,1.0,1.0,100.0,0,0.0,-5.6611,5.6611,0.0,0,-100.0,-1
024110,기업은행,2022-04-11,11600,11250,KOSPI,192578.0,-3.0172,7,113,2.2727,2.15,1.24,0.8193,1.619,3,-0.0233,4.8416,1.7935,24.5847,1,4.0,10
316140,우리금융지주,2022-04-12,16100,15450,KOSPI,261331.0,-4.0373,8,41,4.0404,0.896,0.8465,0.7196,2.1498,4,4.2641,5.1951,1.7253,53.7313,1,5.83,7
001270,부국증권,2022-04-13,25950,24950,KOSPI,7611.0,-3.8536,2,228,0.6048,0.1878,0.5573,0.7587,1.5603,2,-0.7205,3.5671,2.1533,8.7146,1,17.84,9
195870,해성디에스,2022-04-13,59500,56800,KOSPI,10370.0,-4.5378,3,56,12.0316,2.7491,1.7027,0.682,3.5211,4,2.0243,16.4271,2.1533,80.3175,1,31.51,2
094800,맵스리얼티,2022-04-13,5160,4930,KOSPI,5440.0,-4.4574,0,208,5.3419,1.4487,1.0503,1.435,1.1229,3,-0.41,5.0207,2.1533,13.8568,0,1.83,-1
003200,일신방직,2022-04-14,13150,12500,KOSPI,3302.0,-4.943,2,43,8.2251,2.9407,1.426,0.9239,2.1709,4,3.1208,9.3083,0.8239,30.4802,0,2.0,-1
001120,LX인터내셔널,2022-04-14,38150,36850,KOSPI,17035.0,-3.4076,0,129,8.542,1.7367,1.1458,0.8606,3.9252,3,9.6331,21.3983,0.8239,65.2466,1,15.33,1
017960,한국카본,2022-04-14,13600,13150,KOSPI,17571.0,-3.3088,0,233,20.0913,5.4439,2.1306,0.9289,3.6393,3,1.7814,18.1806,0.8239,44.5055,1,9.51,3
005610,SPC삼립,2022-04-15,98100,93200,KOSPI,4435.0,-4.9949,9,23,-0.1072,0.3659,0.5554,0.7473,3.0273,3,9.3718,-1.593,-0.4049,39.3124,0,4.51,-1
049070,인탑스,2022-04-15,42000,41400,KOSDAQ,3578.0,-1.4286,1,49,9.9602,3.6041,1.5702,0.5686,4.0977,4,6.0673,17.9566,0.1604,101.4599,1,7.0,1
025860,남해화학,2022-04-15,16400,16150,KOSPI,3572.0,-1.5244,0,110,40.4348,2.0201,2.1453,1.7221,6.3246,3,7.2899,61.1014,-0.4049,90.0,1,5.26,2
051500,CJ프레시웨이,2022-04-15,41150,39800,KOSDAQ,3977.0,-3.2807,5,30,8.2993,3.9211,1.1916,0.8199,3.5355,3,7.6407,11.0128,0.1604,70.4497,1,12.31,1
131290,티에스이,2022-04-18,80500,76900,KOSDAQ,9767.0,-4.472,0,167,6.5097,0.7959,0.9299,1.0834,3.8269,3,-1.7607,31.4715,-0.0185,49.3204,1,13.52,6
282330,BGF리테일,2022-04-18,193000,184500,KOSPI,21812.0,-4.4041,0,212,1.3736,1.744,1.1412,0.6646,2.9423,3,7.2869,3.3851,0.2666,35.1648,0,10.57,-1
037070,파세코,2022-04-18,20700,19700,KOSDAQ,1588.0,-4.8309,4,33,1.5464,1.2504,0.9488,0.6866,2.955,4,5.2184,14.2214,-0.0185,77.7497,0,1.52,-1
079550,LIG넥스원,2022-04-19,79900,77400,KOSPI,101420.0,-3.1289,6,20,10.7296,0.6465,0.9629,0.6324,2.8977,4,3.338,0.1914,0.328,103.1496,1,13.57,4
001790,대한제당,2022-04-19,4790,4715,KOSPI,2556.0,-1.5658,0,239,64.0,37.6222,3.8636,2.2003,4.4008,2,1.2052,60.8685,0.328,82.0463,1,32.98,1
035810,이지홀딩스,2022-04-19,5770,5620,KOSDAQ,3510.0,-2.5997,0,208,35.2587,58.4445,3.5847,2.0393,3.8955,2,2.9331,29.047,0.7451,65.7817,1,14.95,1
333430,일승,2022-04-19,4300,4135,KOSDAQ,1761.0,-3.8372,0,243,18.1429,12.2573,2.3003,1.7763,7.9547,3,4.7981,40.6224,0.7451,87.5283,1,18.5,2
024090,디씨엠,2022-04-19,32200,31000,KOSPI,1361.0,-3.7267,0,85,10.1243,0.9259,1.0575,0.9496,3.03,3,5.5964,32.7192,0.328,108.7542,1,6.94,3
214450,파마리서치,2022-04-19,101700,96900,KOSDAQ,34961.0,-4.7198,8,162,-0.1031,0.9432,0.8687,0.48,3.2876,3,6.1983,5.3885,0.7451,48.392,0,1.24,-1
002030,아세아,2022-04-19,167500,161000,KOSPI,5990.0,-3.8806,4,150,4.2071,0.7914,0.7938,0.8248,2.2183,4,5.8616,7.7256,0.328,43.75,0,1.86,-1
004690,삼천리,2022-04-19,110000,108500,KOSPI,6005.0,-1.3636,32,20,-0.4587,1.5301,0.776,0.9608,2.3371,4,5.3854,1.0738,0.328,35.9649,1,32.72,3
014280,금강공업,2022-04-20,10750,10450,KOSPI,1827.0,-2.7907,0,195,9.6537,1.0162,0.8206,0.666,3.1579,4,6.9176,9.9078,-0.5982,75.6303,1,3.35,5
041830,인바디,2022-04-20,32850,31500,KOSDAQ,4765.0,-4.1096,0,187,10.3327,2.7217,1.7202,0.8527,3.6395,3,8.3979,18.3751,-0.1762,60.7143,0,0.79,-1
030000,제일기획,2022-04-20,26500,25350,KOSPI,24849.0,-4.3396,0,197,1.1976,2.1988,0.8994,0.7943,2.4937,3,2.0937,11.0557,-0.5982,22.1687,1,5.13,9
175330,JB금융지주,2022-04-20,9270,8820,KOSPI,56586.0,-4.8544,0,124,1.1468,1.5402,0.8397,0.6739,1.1905,3,0.178,5.9745,-0.5982,37.8125,0,2.83,-1
016380,KG스틸,2022-04-20,25150,24350,KOSPI,5801.0,-3.1809,0,232,37.5706,3.0269,1.7052,2.0236,8.2722,3,11.05,107.8322,-0.5982,164.6739,1,7.6,1
035150,백산,2022-04-20,12450,11900,KOSPI,2799.0,-4.4177,0,180,5.3097,1.4749,1.1444,0.9557,4.2617,3,6.0723,13.3944,-0.5982,70.4871,1,10.92,2
166090,하나머티리얼즈,2022-04-20,65800,64000,KOSDAQ,12045.0,-2.7356,0,89,5.0903,1.8836,0.8579,0.9069,4.0402,3,-1.4516,25.1762,-0.1762,57.2482,1,4.37,2
348210,넥스틴,2022-04-20,76500,75300,KOSDAQ,8224.0,-1.5686,0,248,7.8797,2.3329,0.9143,0.7663,3.1873,4,4.7451,22.4165,-0.1762,74.71,0,1.59,-1
012610,경인양행,2022-04-21,7460,7210,KOSPI,2018.0,-3.3512,0,126,11.6099,4.1921,3.4086,1.3074,2.9027,2,-0.2012,13.2399,-0.0531,29.2115,1,5.13,2
095340,ISC,2022-04-21,36500,35750,KOSDAQ,35802.0,-2.0548,1,62,6.2407,1.2531,0.8612,1.022,4.0659,4,-2.2543,18.9929,-0.2222,76.5432,1,10.07,1
039440,에스티아이,2022-04-21,21550,20500,KOSDAQ,5544.0,-4.8724,0,75,7.8947,1.7174,1.3187,0.8019,2.9791,3,-0.819,10.1417,-0.2222,46.4286,0,4.88,-1
036010,아비코전자,2022-04-21,12950,12450,KOSDAQ,1160.0,-3.861,0,118,6.4103,3.4758,1.3539,1.014,4.8766,3,-0.7524,17.675,-0.2222,84.4444,0,23.69,-1
077360,덕산하이메탈,2022-04-21,10550,10050,KOSDAQ,5048.0,-4.7393,0,64,1.2085,0.4382,0.3678,0.9366,3.5004,4,-0.8182,5.183,-0.2222,69.6203,0,3.48,-1
000370,한화손해보험,2022-04-22,5520,5380,KOSPI,8510.0,-2.5362,2,233,8.2495,1.0673,0.8238,0.9184,4.1622,3,9.7878,9.2842,-0.9256,59.1716,0,0.74,-1
017670,SK텔레콤,2022-04-22,63100,61600,KOSPI,158300.0,-2.3772,8,80,3.5294,0.7215,0.7667,1.0797,2.5278,4,1.1813,8.9958,-0.9256,0.0,0,0.49,-1
052710,아모텍,2022-04-22,22202,21368,KOSDAQ,1339.0,-3.7564,0,250,9.4,1.5356,0.9756,0.7002,4.1638,2,1.9596,35.4448,-1.2742,49.1866,1,4.22,1
066970,엘앤에프,2022-04-22,255000,245700,KOSPI,47483.0,-3.6471,3,104,4.5087,0.6288,0.8449,0.8242,4.3375,3,5.0227,23.4693,-0.9256,209.6564,0,13.55,-1
001130,대한제분,2022-04-22,203000,194000,KOSPI,2450.0,-4.4335,0,233,10.2273,2.9383,2.4522,1.0839,3.9028,3,5.2748,10.8407,-0.9256,36.6197,0,3.87,-1
024110,기업은행,2022-04-25,11600,11550,KOSPI,192578.0,-0.431,15,123,4.5249,1.4406,1.1424,0.6908,1.7625,3,1.6428,8.6168,-2.6535,26.6447,0,0.43,-1
115180,큐리언트,2022-04-25,13493,12980,KOSDAQ,13928.0,-3.802,60,237,0.0,1.0,1.0,1.0,100.0,0,0.0,2.9414,-2.9414,0.0,0,-100.0,-1
014710,사조씨푸드,2022-04-25,7890,7840,KOSPI,1631.0,-0.6337,0,22,14.956,10.4228,2.4586,1.1713,6.4504,3,5.7867,17.4412,-2.6535,62.6556,1,17.86,2
055550,신한지주,2022-04-25,43250,42050,KOSPI,475300.0,-2.7746,14,221,4.7323,2.2492,1.3315,0.8036,2.0214,3,2.2512,4.965,-2.6535,21.7077,0,1.55,-1
001020,페이퍼코리아,2022-04-26,3090,3025,KOSPI,1043.0,-2.1036,0,149,42.6887,41.2343,3.3776,1.8805,4.5455,3,7.3246,53.9044,-2.6544,120.8029,1,28.76,1
074600,원익QnC,2022-04-26,32400,31250,KOSDAQ,7650.0,-3.5494,0,177,9.2657,1.7664,1.917,0.6909,3.2343,2,0.4359,20.9912,-2.8438,44.6759,1,12.8,5
047810,한국항공우주,2022-04-26,45450,43650,KOSPI,157227.0,-3.9604,8,21,-2.567,0.8086,0.765,0.6255,3.0928,4,7.9355,7.5823,-2.6544,62.5698,1,16.84,4
094800,맵스리얼티,2022-04-27,5160,4980,KOSPI,5440.0,-3.4884,10,218,0.2012,1.3314,0.9979,0.7128,1.2694,3,1.6442,11.4797,-3.9203,14.4828,0,0.3,-1
001060,JW중외제약,2022-04-28,30386,28910,KOSPI,7661.0,-4.8575,0,32,6.1151,3.171,1.006,0.8394,4.7784,3,10.026,14.2356,-3.2695,66.7628,0,1.81,-1
033780,KT&G,2022-04-29,86900,82600,KOSPI,202920.0,-4.9482,0,118,0.7317,1.1444,0.969,0.9901,1.2366,2,1.2253,3.6104,-1.6351,7.8329,0,3.15,-1
086280,현대글로비스,2022-04-29,108542,104541,KOSPI,182625.0,-3.6861,0,209,5.5554,3.4529,1.5921,1.3264,3.3152,3,4.8683,11.6354,-1.6351,45.1414,0,2.39,-1
041440,현대에버다임,2022-04-29,8100,7720,KOSDAQ,1607.0,-4.6914,0,220,38.5996,80.3031,3.9061,1.9079,5.2646,2,3.6968,45.2003,-3.8083,72.9003,1,39.9,2
069620,대웅제약,2022-04-29,186500,183000,KOSPI,20728.0,-1.8767,0,177,5.4755,4.2541,1.4649,0.8118,2.7908,3,7.0004,13.5617,-1.6351,48.1781,1,3.01,2
053690,한미글로벌,2022-05-02,14400,13750,KOSPI,2208.0,-4.5139,8,21,3.7736,0.6286,0.6342,0.7818,2.7532,3,3.6001,3.2871,-2.5545,37.7756,0,0.36,-1
282330,BGF리테일,2022-05-03,193000,187000,KOSPI,21812.0,-3.1088,1,223,3.3149,1.6503,0.8968,0.7281,3.3613,3,6.1354,6.7426,-2.8537,36.9963,1,9.09,5
008830,대동기어,2022-05-03,12900,12550,KOSDAQ,2346.0,-2.7132,0,228,28.4545,5.7408,1.5496,1.4229,9.2544,3,14.999,61.9822,-4.7141,169.0247,0,1.2,-1
015230,대창단조,2022-05-03,5325,5210,KOSPI,1949.0,-2.1596,0,244,10.9691,28.9156,2.7911,1.4362,4.3118,4,4.3939,16.1146,-2.8537,0.0,1,33.78,1
104830,원익머트리얼즈,2022-05-03,40000,39000,KOSDAQ,5308.0,-2.5,0,250,4.698,5.4275,1.6006,0.7775,2.5733,4,2.2189,13.9578,-4.7141,28.9256,1,6.79,5
054950,제이브이엠,2022-05-03,19500,19000,KOSDAQ,3155.0,-2.5641,6,177,4.3956,1.7807,0.7549,0.6288,4.4737,3,6.3281,31.3807,-4.7141,48.4375,0,1.84,-1
012450,한화에어로스페이스,2022-05-03,59591,57044,KOSPI,590917.0,-4.2741,1,40,6.6662,1.9641,1.4511,0.6209,2.7432,3,1.4975,12.0163,-2.8537,54.704,0,2.86,-1
036710,심텍홀딩스,2022-05-03,6220,5920,KOSDAQ,1387.0,-4.8232,2,45,6.0932,3.7445,1.1283,0.749,3.6076,3,3.0406,12.5465,-4.7141,130.7992,0,3.72,-1
002030,아세아,2022-05-03,167500,159500,KOSPI,5990.0,-4.7761,9,160,0.3145,0.2931,0.7747,0.7554,2.0824,3,5.1779,1.6153,-2.8537,42.4107,0,0.94,-1
003200,일신방직,2022-05-03,13150,12600,KOSPI,3302.0,-4.1825,7,56,3.7037,1.0476,1.0145,0.7745,2.9762,4,4.6109,9.1828,-2.8537,29.6296,0,0.79,-1
005870,휴니드,2022-05-04,10550,10350,KOSPI,1193.0,-1.8957,0,86,11.8919,8.6949,1.8145,1.2715,4.548,4,4.148,18.918,-2.1009,58.0153,1,13.04,1
010955,S-Oil우,2022-05-04,66200,63000,KOSPI,2216.0,-4.8338,0,144,2.9412,2.4142,1.2695,0.5495,2.4263,2,4.0044,9.9776,-2.1009,28.0488,1,6.19,2
278650,HLB바이오스텝,2022-05-04,4593,4421,KOSDAQ,1136.0,-3.7448,0,86,14.0609,2.246,1.2733,0.7598,3.5739,4,9.9267,17.4914,-4.5667,77.9074,1,282.27,2
036010,아비코전자,2022-05-06,12950,12450,KOSDAQ,1160.0,-3.861,8,128,3.3195,0.5394,0.5135,0.7178,4.5898,4,3.1182,15.3792,-4.7125,84.4444,1,23.69,5
030200,KT,2022-05-06,37400,35550,KOSPI,152977.0,-4.9465,18,23,0.4237,0.6004,0.6649,0.6644,1.8786,3,4.5896,0.6548,-1.9048,26.9643,1,8.3,5
215000,골프존,2022-05-06,193500,186300,KOSDAQ,3684.0,-3.7209,0,113,15.6425,3.3286,1.9003,1.5788,3.2359,3,-1.3246,12.7125,-4.7125,101.4054,0,0.38,-1
078930,GS,2022-05-09,50300,48450,KOSPI,65041.0,-3.6779,0,245,10.8696,3.1636,1.8558,0.8999,2.3072,3,4.3253,15.2111,-3.3173,30.9459,0,-0.72,-1
115180,큐리언트,2022-05-10,13493,12980,KOSDAQ,13928.0,-3.802,60,247,0.0,1.0,1.0,1.0,100.0,0,0.0,7.126,-7.126,0.0,0,-100.0,-1
055550,신한지주,2022-05-10,43250,41100,KOSPI,475300.0,-4.9711,24,231,-1.4388,1.0859,0.839,1.2479,2.5287,4,1.9825,3.4632,-3.5847,18.958,0,5.72,-1
214430,아이쓰리시스템,2022-05-10,21600,20550,KOSDAQ,8359.0,-4.8611,7,30,3.7879,4.8474,1.6681,1.0656,2.7285,3,2.2436,8.1088,-7.126,28.0374,0,1.95,-1
017670,SK텔레콤,2022-05-13,63100,61000,KOSPI,158300.0,-3.3281,9,94,5.5363,1.6387,1.1235,0.5029,2.4122,4,1.8366,4.9664,-4.1399,0.0,0,0.33,-1
078350,한양디지텍,2022-05-13,19650,18750,KOSDAQ,4261.0,-4.5802,0,68,8.3815,1.6263,1.1776,1.1249,5.3333,3,-1.3365,17.4037,-8.0743,231.8584,0,2.4,-1
039440,에스티아이,2022-05-13,21550,20650,KOSDAQ,5544.0,-4.1763,2,90,6.4433,1.7676,1.2705,1.0442,4.4621,4,3.862,16.7585,-8.0743,47.5,0,6.3,-1
011560,세보엠이씨,2022-05-16,8930,8530,KOSDAQ,1597.0,-4.4793,0,222,22.0315,2.5085,3.0164,1.3556,4.3544,4,3.6797,31.9019,-7.3764,50.4409,1,37.75,9
033780,KT&G,2022-05-16,86900,83500,KOSPI,202920.0,-3.9125,6,128,0.9674,1.2892,1.4545,1.0832,1.0864,2,1.4285,8.3264,-3.6898,9.0078,0,2.99,-1
179900,유티아이,2022-05-16,18300,18200,KOSDAQ,4393.0,-0.5464,1,250,17.0418,2.9041,1.9715,1.0225,5.6711,3,3.3579,35.9983,-7.3764,70.0935,1,3.57,1
175330,JB금융지주,2022-05-17,9270,8870,KOSPI,56586.0,-4.315,9,142,2.781,1.7971,1.0218,1.0718,1.7636,3,1.7194,4.4222,-2.702,27.0774,0,1.24,-1
010950,S-Oil,2022-05-17,117500,113000,KOSPI,113258.0,-3.8298,0,152,5.6075,1.3999,1.0502,0.9651,3.7295,3,6.4978,7.8183,-2.702,42.6768,0,8.85,-1
086280,현대글로비스,2022-05-17,108542,104041,KOSPI,182625.0,-4.1468,7,220,2.4631,0.6389,0.8099,0.7408,3.0392,3,6.9298,9.3691,-2.702,44.4472,0,2.88,-1
009970,영원무역홀딩스,2022-05-17,58000,55600,KOSPI,30711.0,-4.1379,4,29,10.3175,3.3385,1.5431,1.3401,3.5971,4,1.7213,6.6272,-2.702,27.6693,1,6.83,9
111770,영원무역,2022-05-18,53000,50400,KOSPI,43071.0,-4.9057,7,29,11.6279,1.1953,1.5052,1.135,3.5714,3,0.8047,4.2172,-3.4172,32.8063,0,-3.08,-1
066970,엘앤에프,2022-05-18,255000,248000,KOSPI,47483.0,-2.7451,4,121,10.2222,1.8554,1.1617,1.1572,4.4844,4,7.073,5.601,-3.4172,212.5551,1,12.5,1
093370,후성,2022-05-19,26026,25001,KOSPI,8763.0,-3.9384,0,125,41.4324,7.0451,3.0273,1.6711,5.2866,3,-1.0166,28.9193,-4.6475,161.2435,1,7.22,2
056190,에스에프에이,2022-05-19,44600,42550,KOSDAQ,11455.0,-4.5964,0,246,13.1649,4.5288,1.8108,1.4647,3.0804,2,4.4716,14.1901,-7.0113,30.3216,0,3.64,-1
085910,네오티스,2022-05-20,6480,6170,KOSDAQ,1555.0,-4.784,0,84,6.9324,3.2122,1.9086,1.4165,5.3022,4,0.8296,14.7538,-5.3567,57.599,0,4.7,-1
090460,비에이치,2022-05-20,28800,28300,KOSPI,6725.0,-1.7361,12,20,6.391,1.6699,0.9944,0.7775,3.8364,4,10.1372,3.0829,-3.2593,76.875,1,3.89,1
004380,삼익THK,2022-05-20,15200,14650,KOSPI,2062.0,-3.6184,0,89,10.566,31.5564,2.7285,1.7017,4.315,4,2.5209,10.5853,-3.2593,38.2075,1,9.22,4
014620,성광벤드,2022-05-20,10600,10200,KOSDAQ,8605.0,-3.7736,3,201,0.4926,1.2669,0.798,0.8896,3.7325,3,7.8957,11.7175,-5.3567,38.9646,1,9.8,7
137400,피엔티,2022-05-23,55000,53800,KOSDAQ,12295.0,-2.1818,5,41,17.4672,2.4882,1.4041,1.1391,3.7175,3,5.3605,12.8241,-4.2469,164.3735,1,16.73,1
055550,신한지주,2022-05-24,43250,42000,KOSPI,475300.0,-2.8902,26,241,-0.9434,1.0707,1.1008,1.2737,2.3724,3,1.5481,1.8102,-1.9291,21.563,1,3.45,4
095570,AJ네트웍스,2022-05-25,7320,7200,KOSPI,2416.0,-1.6393,0,212,5.5718,3.5528,1.2086,1.0742,4.1071,3,8.2125,10.0228,-1.9147,50.0,1,7.22,5
290740,액트로,2022-05-25,9800,9400,KOSDAQ,2657.0,-4.0816,0,90,1.6216,27.5748,2.6568,2.2567,6.5578,2,0.7946,28.2326,-4.2221,28.2401,1,7.98,6
